Date,Heure,S2STemp,S2SHR
31/07/2019,18:10:01,24.2,45.2
31/07/2019,19:10:01,22.8,49.7
31/07/2019,20:10:01,22,51.6
31/07/2019,21:10:01,20.2,57.5
31/07/2019,22:10:01,18.9,63.3
31/07/2019,23:10:01,18.1,67.1
01/08/2019,00:10:01,18.1,67.6
01/08/2019,01:10:01,18.9,64.6
01/08/2019,02:10:01,19.2,63.4
01/08/2019,03:10:01,18.8,65.6
01/08/2019,04:10:01,18.2,65.3
01/08/2019,05:10:01,18.4,65.6
01/08/2019,06:10:01,16.4,75
01/08/2019,07:10:01,19.6,66.2
01/08/2019,08:10:01,23.7,55.2
01/08/2019,09:10:01,28.5,46
01/08/2019,10:10:01,32.7,32.9
01/08/2019,11:10:01,32.7,30.4
01/08/2019,12:10:01,34.7,27.4
01/08/2019,13:10:01,33.2,29.9
01/08/2019,14:10:01,36.9,27.3
01/08/2019,15:10:01,31,33.4
01/08/2019,16:10:01,35.1,27.9
01/08/2019,17:10:01,30.8,33.2
01/08/2019,18:10:01,31.2,33.4
01/08/2019,19:10:01,29.2,36.6
01/08/2019,20:10:01,27,44
01/08/2019,21:10:01,25.1,52.4
01/08/2019,22:10:01,23.9,58.2
01/08/2019,23:10:01,22.6,64.3
02/08/2019,00:10:01,21.7,68.1
02/08/2019,01:10:01,21.6,68.1
02/08/2019,02:10:01,21.2,69.1
02/08/2019,03:10:01,20.9,70.5
02/08/2019,04:10:01,19.9,74
02/08/2019,05:10:01,19.5,75.7
02/08/2019,06:10:01,19.5,75.8
02/08/2019,07:10:01,24,60.9
02/08/2019,08:10:01,28,50.5
02/08/2019,09:10:01,33.2,40.5
02/08/2019,10:10:01,35.9,34.5
02/08/2019,11:10:01,36.8,29.9
02/08/2019,12:10:01,38.4,28.6
02/08/2019,13:10:01,32.7,37.6
02/08/2019,14:10:01,36.3,31.2
02/08/2019,15:10:01,34.9,31.9
02/08/2019,16:10:01,36.7,30.6
02/08/2019,17:10:01,30.4,39.2
02/08/2019,18:10:01,29,41.4
02/08/2019,19:10:01,27.9,43.5
02/08/2019,20:10:01,25.7,49.1
02/08/2019,21:10:01,23.9,56.6
02/08/2019,22:10:01,22.9,61.1
02/08/2019,23:10:01,21.5,66.3
03/08/2019,00:10:01,20.6,70.2
03/08/2019,01:10:01,19.9,73.2
03/08/2019,02:10:01,18.9,77.7
03/08/2019,03:10:01,18.2,81.7
03/08/2019,04:10:01,18.2,82
03/08/2019,05:10:01,17.7,85.6
03/08/2019,06:10:01,17.7,85.8
03/08/2019,07:10:01,18.3,84.1
03/08/2019,08:10:01,20.6,77.7
03/08/2019,09:10:01,25.2,61.4
03/08/2019,10:10:01,27.6,56.1
03/08/2019,11:10:01,27.6,52.7
03/08/2019,12:10:01,27.8,49
03/08/2019,13:10:01,28.3,47.7
03/08/2019,14:10:01,32.6,38.7
03/08/2019,15:10:01,30.6,39.8
03/08/2019,16:10:01,35,32.9
03/08/2019,17:10:01,30.7,38.9
03/08/2019,18:10:01,28.8,41.8
03/08/2019,19:10:01,26.9,45.1
03/08/2019,20:10:01,25.2,49.1
03/08/2019,21:10:01,23.4,56
03/08/2019,22:10:01,22.1,62
03/08/2019,23:10:01,21.4,64.3
04/08/2019,00:10:01,21.1,65
04/08/2019,01:10:01,20.4,68.8
04/08/2019,02:10:01,19.7,71.8
04/08/2019,03:10:01,19.2,74.4
04/08/2019,04:10:01,18.6,76.6
04/08/2019,05:10:01,17.9,78.3
04/08/2019,06:10:01,17.4,80.8
04/08/2019,07:10:01,22.2,64.6
04/08/2019,08:10:01,29,50.1
04/08/2019,09:10:01,30.1,48.2
04/08/2019,10:10:01,34.9,38.6
04/08/2019,11:10:01,37.6,32.7
04/08/2019,12:10:01,38.4,30.4
04/08/2019,13:10:01,34.6,33.1
04/08/2019,14:10:01,32.2,33.9
04/08/2019,15:10:01,36,26.4
04/08/2019,16:10:01,36.9,26.6
04/08/2019,17:10:01,32.4,33.7
04/08/2019,18:10:01,30.2,35.2
04/08/2019,19:10:01,29.1,39
04/08/2019,20:10:01,28.2,41.1
04/08/2019,21:10:01,27.4,42.4
04/08/2019,22:10:01,25.6,53
04/08/2019,23:10:01,24.4,58.8
05/08/2019,00:10:01,24,58.2
05/08/2019,01:10:01,23.2,62.1
05/08/2019,02:10:01,23.5,59.9
05/08/2019,03:10:01,22.9,60.6
05/08/2019,04:10:01,20.9,74.1
05/08/2019,05:10:01,20.2,73
05/08/2019,06:10:01,20.1,75.5
05/08/2019,07:10:01,22.4,68.8
05/08/2019,08:10:01,26.2,59.4
05/08/2019,09:10:01,33.1,42.9
05/08/2019,10:10:01,31.4,42.4
05/08/2019,11:10:01,34.4,36.5
05/08/2019,12:10:01,32.3,41
05/08/2019,13:10:01,33.2,37.6
05/08/2019,14:10:01,32,35.5
05/08/2019,15:10:01,31.9,36.6
05/08/2019,16:10:01,29.9,41.1
05/08/2019,17:10:01,29.7,40.5
05/08/2019,18:10:01,29.9,38.9
05/08/2019,19:10:01,28.8,40.6
05/08/2019,20:10:01,27.1,44.9
05/08/2019,21:10:01,25.8,49.1
05/08/2019,22:10:01,24.7,54
05/08/2019,23:10:01,23.9,57.6
06/08/2019,00:10:01,23.4,60.9
06/08/2019,01:10:01,22.9,63.7
06/08/2019,02:10:01,22.4,69.3
06/08/2019,03:10:01,21.5,77.2
06/08/2019,04:10:01,21,79.3
06/08/2019,05:10:01,20.6,82.4
06/08/2019,06:10:01,20.6,83.2
06/08/2019,07:10:01,19,90.4
06/08/2019,08:10:01,21.7,80.2
06/08/2019,09:10:01,22.1,78
06/08/2019,10:10:01,27.8,60.9
06/08/2019,11:10:01,26.7,60.6
06/08/2019,12:10:01,26.2,62.7
06/08/2019,13:10:01,27.1,57.8
06/08/2019,14:10:01,28.7,51.7
06/08/2019,15:10:01,25.9,60.2
06/08/2019,16:10:01,24.9,63.9
06/08/2019,17:10:01,21,90
06/08/2019,18:10:01,23.2,80.6
06/08/2019,19:10:01,22.7,82.8
06/08/2019,20:10:01,19.1,91.3
06/08/2019,21:10:01,19.8,86.5
06/08/2019,22:10:01,19.4,88.5
06/08/2019,23:10:01,19.4,90.1
07/08/2019,00:10:01,19.4,91.6
07/08/2019,01:10:01,19.4,91.3
07/08/2019,02:10:01,19.4,91.9
07/08/2019,03:10:01,19.4,91.2
07/08/2019,04:10:01,18.8,94.7
07/08/2019,05:10:01,18.7,94.1
07/08/2019,06:10:01,18.6,94.7
07/08/2019,07:10:01,19.4,91.3
07/08/2019,08:10:01,20.7,82.9
07/08/2019,09:10:01,23.2,74.1
07/08/2019,10:10:01,23.7,69.1
07/08/2019,11:10:01,25.1,63.9
07/08/2019,12:10:01,27.6,55.7
07/08/2019,13:10:01,32.3,45.7
07/08/2019,14:10:01,28.9,49.1
07/08/2019,15:10:01,31.4,44.1
07/08/2019,16:10:01,30.7,42.6
07/08/2019,17:10:01,25.7,50.4
07/08/2019,18:10:01,24.4,68.1
07/08/2019,19:10:01,22.8,70.1
07/08/2019,20:10:01,22.1,76
07/08/2019,21:10:01,21.2,80.3
07/08/2019,22:10:01,21.4,74.8
07/08/2019,23:10:01,20.5,74.3
08/08/2019,00:10:01,19.9,77.7
08/08/2019,01:10:01,19.3,78.4
08/08/2019,02:10:01,18,81.6
08/08/2019,03:10:01,17.2,84.6
08/08/2019,04:10:01,16.4,86.5
08/08/2019,05:10:01,15.7,89.8
08/08/2019,06:10:01,16.8,84
08/08/2019,07:10:01,20.1,74.4
08/08/2019,08:10:01,25.3,56.4
08/08/2019,09:10:01,23.8,66.6
08/08/2019,10:10:01,30.6,48
08/08/2019,11:10:01,32.7,37.6
08/08/2019,12:10:01,29.7,43.7
08/08/2019,13:10:01,31.6,40.2
08/08/2019,14:10:01,35.4,34
08/08/2019,15:10:01,30.9,39.4
08/08/2019,16:10:01,33.8,36.6
08/08/2019,17:10:01,29.9,43.7
08/08/2019,18:10:01,30.2,43.3
08/08/2019,19:10:01,28.4,46.6
08/08/2019,20:10:01,26.9,51.3
08/08/2019,21:10:01,25.4,56.9
08/08/2019,22:10:01,23.9,62.1
08/08/2019,23:10:01,23.1,64.9
09/08/2019,00:10:01,22.7,66
09/08/2019,01:10:01,22.3,68.6
09/08/2019,02:10:01,22.1,69.6
09/08/2019,03:10:01,22.4,70.6
09/08/2019,04:10:01,23,70.2
09/08/2019,05:10:01,22.7,71.8
09/08/2019,06:10:01,22.7,71.3
09/08/2019,07:10:01,22.9,69.5
09/08/2019,08:10:01,23.5,68.3
09/08/2019,09:10:01,23.9,68.6
09/08/2019,10:10:01,20.4,88.8
09/08/2019,11:10:01,25.2,76.8
09/08/2019,12:10:01,29.4,63.1
09/08/2019,13:10:01,33.6,51.7
09/08/2019,14:10:01,26,79.7
09/08/2019,15:10:01,22.9,93
09/08/2019,16:10:01,24,90.8
09/08/2019,17:10:01,22.9,94.2
09/08/2019,18:10:01,22.3,84.5
09/08/2019,19:10:01,22.4,84
09/08/2019,20:10:01,21.2,82.5
09/08/2019,21:10:01,20.3,89
09/08/2019,22:10:01,20.1,87.9
09/08/2019,23:10:01,20.3,84.4
10/08/2019,00:10:01,20.6,79.8
10/08/2019,01:10:01,20.5,79.1
10/08/2019,02:10:01,20.3,78.4
10/08/2019,03:10:01,20.2,76.4
10/08/2019,04:10:01,20,77.1
10/08/2019,05:10:01,19.3,79.3
10/08/2019,06:10:01,19,79.9
10/08/2019,07:10:01,19.1,80.8
10/08/2019,08:10:01,22.1,72.2
10/08/2019,09:10:01,20.9,72.5
10/08/2019,10:10:01,24,65.6
10/08/2019,11:10:01,26.6,55.1
10/08/2019,12:10:01,25.7,52.7
10/08/2019,13:10:01,26.7,47.1
10/08/2019,14:10:01,28.5,47.6
10/08/2019,15:10:01,29.5,40.3
10/08/2019,16:10:01,30.6,35.5
10/08/2019,17:10:01,26.7,41.4
10/08/2019,18:10:01,26.3,40.3
10/08/2019,19:10:01,25.4,44
10/08/2019,20:10:01,24.1,46.2
10/08/2019,21:10:01,22.4,52.7
10/08/2019,22:10:01,21.4,56.1
10/08/2019,23:10:01,20.5,60.6
11/08/2019,00:10:01,20.1,60
11/08/2019,01:10:01,19.1,62.7
11/08/2019,02:10:01,18.2,65.9
11/08/2019,03:10:01,17.6,67.5
11/08/2019,04:10:01,17.1,70.1
11/08/2019,05:10:01,15.7,76.2
11/08/2019,06:10:01,15.6,77.7
11/08/2019,07:10:01,19.4,67.6
11/08/2019,08:10:01,24.2,55.2
11/08/2019,09:10:01,22.8,56.7
11/08/2019,10:10:01,19.8,64.7
11/08/2019,11:10:01,20.7,63.7
11/08/2019,12:10:01,20.2,65.9
11/08/2019,13:10:01,19.9,66.6
11/08/2019,14:10:01,20.1,62.2
11/08/2019,15:10:01,20.1,63
11/08/2019,16:10:01,22.4,56.4
11/08/2019,17:10:01,21.1,59.1
11/08/2019,18:10:01,21,59.3
11/08/2019,19:10:01,19.7,62.8
11/08/2019,20:10:01,19.4,65.3
11/08/2019,21:10:01,18.2,69.8
11/08/2019,22:10:01,17.6,74.3
11/08/2019,23:10:01,16.8,79.8
12/08/2019,00:10:01,16.3,81.8
12/08/2019,01:10:01,16.2,83.4
12/08/2019,02:10:01,16,84.9
12/08/2019,03:10:01,15.7,87
12/08/2019,04:10:01,15.4,89.1
12/08/2019,05:10:01,14.9,91.4
12/08/2019,06:10:01,14.5,93.1
12/08/2019,07:10:01,15.3,90.1
12/08/2019,08:10:01,22.7,67.3
12/08/2019,09:10:01,20.8,70.1
12/08/2019,10:10:01,23.7,58.5
12/08/2019,11:10:01,25.2,55.4
12/08/2019,12:10:01,27.9,44.9
12/08/2019,13:10:01,28.8,40.2
12/08/2019,14:10:01,28.1,40.5
12/08/2019,15:10:01,24.3,47.7
12/08/2019,16:10:01,26.3,39.4
12/08/2019,17:10:01,24.4,48.2
12/08/2019,18:10:01,21.6,54
12/08/2019,19:10:01,21.1,60
12/08/2019,20:10:01,18.6,70.2
12/08/2019,21:10:01,17.6,78.3
12/08/2019,22:10:01,16.6,83
12/08/2019,23:10:01,16.3,84
13/08/2019,00:10:01,15.6,87.3
13/08/2019,01:10:01,15,89.1
13/08/2019,02:10:01,14.3,90
13/08/2019,03:10:01,13.7,91.9
13/08/2019,04:10:01,13,93.7
13/08/2019,05:10:01,13,93.1
13/08/2019,06:10:01,12.9,92.7
13/08/2019,07:10:01,17.1,78.4
13/08/2019,08:10:01,20.7,67.5
13/08/2019,09:10:01,23.9,57.9
13/08/2019,10:10:01,27.7,46.3
13/08/2019,11:10:01,22.9,50.4
13/08/2019,12:10:01,27.2,40.2
13/08/2019,13:10:01,25.9,41.3
13/08/2019,14:10:01,27.9,36.8
13/08/2019,15:10:01,28.4,33.7
13/08/2019,16:10:01,32.1,30.8
13/08/2019,17:10:01,19.2,68.5
13/08/2019,18:10:01,19.1,71.8
13/08/2019,19:10:01,19.2,69.5
13/08/2019,20:10:01,18.4,71.6
13/08/2019,21:10:01,17.6,75.1
13/08/2019,22:10:01,17.8,73.2
13/08/2019,23:10:01,17.1,76.4
14/08/2019,00:10:01,16.6,78.7
14/08/2019,01:10:01,16.6,79.5
14/08/2019,02:10:01,16.4,82.2
14/08/2019,03:10:01,16.2,83.4
14/08/2019,04:10:01,16.2,83.8
14/08/2019,05:10:01,15.8,86.1
14/08/2019,06:10:01,15.4,87.4
14/08/2019,07:10:01,16.7,83.8
14/08/2019,08:10:01,18.1,77.9
14/08/2019,09:10:01,24.7,57
14/08/2019,10:10:01,20.9,64.4
14/08/2019,11:10:01,26.1,47.4
14/08/2019,12:10:01,28.9,41.1
14/08/2019,13:10:01,30.6,37.6
14/08/2019,14:10:01,29.2,40
14/08/2019,15:10:01,30.3,39.2
14/08/2019,16:10:01,27.9,44.1
14/08/2019,17:10:01,25.8,46
14/08/2019,18:10:01,25.3,47.7
14/08/2019,19:10:01,24.2,49.3
14/08/2019,20:10:01,23.4,51
14/08/2019,21:10:01,22.6,54.3
14/08/2019,22:10:01,22.1,56
14/08/2019,23:10:01,21.2,60.8
15/08/2019,00:10:01,20.8,62.5
15/08/2019,01:10:01,18.1,80.8
15/08/2019,02:10:01,18,83
15/08/2019,03:10:01,17.7,86.2
15/08/2019,04:10:01,17.1,93.7
15/08/2019,05:10:01,17,98.4
15/08/2019,06:10:01,17.6,92.6
15/08/2019,07:10:01,18.1,90.4
15/08/2019,08:10:01,18.9,86.8
15/08/2019,09:10:01,20.2,79.3
15/08/2019,10:10:01,23.2,67.3
15/08/2019,11:10:01,26.7,54.9
15/08/2019,12:10:01,25.1,55.2
15/08/2019,13:10:01,26.9,55.8
15/08/2019,14:10:01,21.4,71.2
15/08/2019,15:10:01,20.2,69.8
15/08/2019,16:10:01,26.9,49.4
15/08/2019,17:10:01,23.8,53.1
15/08/2019,18:10:01,23.9,54.6
15/08/2019,19:10:01,22.7,57.6
15/08/2019,20:10:01,20.9,61.4
15/08/2019,21:10:01,19.9,65.6
15/08/2019,22:10:01,19.2,68.1
15/08/2019,23:10:01,18.4,72.6
16/08/2019,00:10:01,17.7,76.4
16/08/2019,01:10:01,16.6,79.8
16/08/2019,02:10:01,15.9,82
16/08/2019,03:10:01,15.7,82.4
16/08/2019,04:10:01,14.7,86.8
16/08/2019,05:10:01,14.5,89.4
16/08/2019,06:10:01,14.4,91.9
16/08/2019,07:10:01,19.3,74.6
16/08/2019,08:10:01,24.2,62.7
16/08/2019,09:10:01,24.4,61.4
16/08/2019,10:10:01,22.6,64.9
16/08/2019,11:10:01,28.9,48.5
16/08/2019,12:10:01,28.9,42.7
16/08/2019,13:10:01,25.9,49
16/08/2019,14:10:01,27.3,44.8
16/08/2019,15:10:01,26.7,46
16/08/2019,16:10:01,30,39.8
16/08/2019,17:10:01,25.8,46.6
16/08/2019,18:10:01,25.6,48.4
16/08/2019,19:10:01,24.5,51.6
16/08/2019,20:10:01,23.3,56.4
16/08/2019,21:10:01,22.2,60.3
16/08/2019,22:10:01,21.4,63.4
16/08/2019,23:10:01,21.6,62
17/08/2019,00:10:01,21.1,63.9
17/08/2019,01:10:01,20.8,64.9
17/08/2019,02:10:01,20.4,67.5
17/08/2019,03:10:01,20.1,68.1
17/08/2019,04:10:01,19.9,70.1
17/08/2019,05:10:01,18.4,77.9
17/08/2019,06:10:01,18.4,81.2
17/08/2019,07:10:01,18.6,80.8
17/08/2019,08:10:01,16.1,101.5
17/08/2019,09:10:01,16.5,102.6
17/08/2019,10:10:01,17,100.8
17/08/2019,11:10:01,17.7,98.2
17/08/2019,12:10:01,18.9,93
17/08/2019,13:10:01,18.2,101.7
17/08/2019,14:10:01,18.1,103.7
17/08/2019,15:10:01,18.4,104.3
17/08/2019,16:10:01,18.4,105.2
17/08/2019,17:10:01,18.6,104.8
17/08/2019,18:10:01,19.3,104.7
17/08/2019,19:10:01,19.1,101.2
17/08/2019,20:10:01,18.7,104.5
17/08/2019,21:10:01,18.7,105.2
17/08/2019,22:10:01,18.5,105.7
17/08/2019,23:10:01,18.6,106
18/08/2019,00:10:01,18.1,105.5
18/08/2019,01:10:01,17.9,106.3
18/08/2019,02:10:01,17.6,106.5
18/08/2019,03:10:01,17.6,106.4
18/08/2019,04:10:01,17.8,106.7
18/08/2019,05:10:01,18.4,104.3
18/08/2019,06:10:01,19,102.1
18/08/2019,07:10:01,19.6,98.6
18/08/2019,08:10:01,19.9,97.5
18/08/2019,09:10:01,20.8,94.1
18/08/2019,10:10:01,21.1,92.3
18/08/2019,11:10:01,21.1,92.8
18/08/2019,12:10:01,21.4,91.6
18/08/2019,13:10:01,21.1,95.9
18/08/2019,14:10:01,21.9,87.4
18/08/2019,15:10:01,21,85.8
18/08/2019,16:10:01,20.9,84.9
18/08/2019,17:10:01,22.3,76.4
18/08/2019,18:10:01,20.9,76.5
18/08/2019,19:10:01,20.2,78.3
18/08/2019,20:10:01,19.2,83.2
18/08/2019,21:10:01,18.4,87.5
18/08/2019,22:10:01,18.4,90.1
18/08/2019,23:10:01,18.1,90.8
19/08/2019,00:10:01,17.8,90.7
19/08/2019,01:10:01,16.9,92.1
19/08/2019,02:10:01,16.4,93.3
19/08/2019,03:10:01,15.6,96.5
19/08/2019,04:10:01,15.4,93.5
19/08/2019,05:10:01,15.5,89.8
19/08/2019,06:10:01,15.5,89.5
19/08/2019,07:10:01,16.4,86.8
19/08/2019,08:10:01,21.9,68.6
19/08/2019,09:10:01,24.6,58.4
19/08/2019,10:10:01,28.6,43.2
19/08/2019,11:10:01,29.8,38.6
19/08/2019,12:10:01,30.9,37.3
19/08/2019,13:10:01,25.7,44
19/08/2019,14:10:01,27.5,40.3
19/08/2019,15:10:01,24.7,45.9
19/08/2019,16:10:01,25.8,40.8
19/08/2019,17:10:01,25.5,41.8
19/08/2019,18:10:01,23.9,42.7
19/08/2019,19:10:01,22.7,46
19/08/2019,20:10:01,21.1,52.7
19/08/2019,21:10:01,18.9,64.7
19/08/2019,22:10:01,17.9,69.6
19/08/2019,23:10:01,18,72.5
20/08/2019,00:10:01,16.7,77.1
20/08/2019,01:10:01,15.7,80.6
20/08/2019,02:10:01,16.2,80.6
20/08/2019,03:10:01,15.9,82.1
20/08/2019,04:10:01,15.3,85.6
20/08/2019,05:10:01,14.4,89.4
20/08/2019,06:10:01,13.7,90.8
20/08/2019,07:10:01,15.7,84.4
20/08/2019,08:10:01,17.1,79.9
20/08/2019,09:10:01,19.6,72
20/08/2019,10:10:01,24.9,56.4
20/08/2019,11:10:01,27.9,46.3
20/08/2019,12:10:01,26.8,47.4
20/08/2019,13:10:01,28.3,42.6
20/08/2019,14:10:01,27.7,46.6
20/08/2019,15:10:01,30.5,38.6
20/08/2019,16:10:01,27.4,41.8
20/08/2019,17:10:01,25.4,43.8
20/08/2019,18:10:01,24.9,41.4
20/08/2019,19:10:01,23.3,44.8
20/08/2019,20:10:01,21.4,52.2
20/08/2019,21:10:01,20.2,57.9
20/08/2019,22:10:01,18.8,66
20/08/2019,23:10:01,17.9,70.3
21/08/2019,00:10:01,16.6,77.1
21/08/2019,01:10:01,16.1,79
21/08/2019,02:10:01,15.4,81.7
21/08/2019,03:10:01,14.6,83.7
21/08/2019,04:10:01,13.9,86.5
21/08/2019,05:10:01,13.9,85.7
21/08/2019,06:10:01,13.4,87.3
21/08/2019,07:10:01,17.6,72.9
21/08/2019,08:10:01,24.6,54.8
21/08/2019,09:10:01,27.4,46.2
21/08/2019,10:10:01,31.4,39.2
21/08/2019,11:10:01,31.9,36.5
21/08/2019,12:10:01,33,33.5
21/08/2019,13:10:01,33.5,31.2
21/08/2019,14:10:01,34.6,28.4
21/08/2019,15:10:01,35,26.9
21/08/2019,16:10:01,33.2,29.6
21/08/2019,17:10:01,28.3,34.4
21/08/2019,18:10:01,26,37.1
21/08/2019,19:10:01,25.6,40.5
21/08/2019,20:10:01,23.1,46.6
21/08/2019,21:10:01,21.4,50.8
21/08/2019,22:10:01,20.1,53.4
21/08/2019,23:10:01,19.2,55.8
22/08/2019,00:10:01,18.4,57
22/08/2019,01:10:01,17.7,65.5
22/08/2019,02:10:01,16.6,70.1
22/08/2019,03:10:01,16.1,71.8
22/08/2019,04:10:01,15.3,76.8
22/08/2019,05:10:01,15,75.8
22/08/2019,06:10:01,14.4,78.3
22/08/2019,07:10:01,19.2,64.4
22/08/2019,08:10:01,26.2,48.7
22/08/2019,09:10:01,30.4,41.3
22/08/2019,10:10:01,34.9,33.9
22/08/2019,11:10:01,36.9,30.1
22/08/2019,12:10:01,34.8,30.6
22/08/2019,13:10:01,37,26.3
22/08/2019,14:10:01,36.2,27.1
22/08/2019,15:10:01,34.7,28.8
22/08/2019,16:10:01,34.5,28.3
22/08/2019,17:10:01,30.4,34.2
22/08/2019,18:10:01,29.4,37.6
22/08/2019,19:10:01,27.2,39.4
22/08/2019,20:10:01,25.1,44.3
22/08/2019,21:10:01,23.4,49.6
22/08/2019,22:10:01,22.1,55.1
22/08/2019,23:10:01,20.7,60.9
23/08/2019,00:10:01,19.6,64.3
23/08/2019,01:10:01,18.9,68.1
23/08/2019,02:10:01,17.9,72.3
23/08/2019,03:10:01,17.3,73.4
23/08/2019,04:10:01,16.9,74.3
23/08/2019,05:10:01,16.4,76.6
23/08/2019,06:10:01,15.9,78.2
23/08/2019,07:10:01,21.3,63.1
23/08/2019,08:10:01,27.4,48.5
23/08/2019,09:10:01,33.2,37.6
23/08/2019,10:10:01,34.2,36.1
23/08/2019,11:10:01,33.3,37.1
23/08/2019,12:10:01,37.1,29.6
23/08/2019,13:10:01,37.4,27.1
23/08/2019,14:10:01,36.2,29.1
23/08/2019,15:10:01,36.4,26.9
23/08/2019,16:10:01,38.2,25.1
23/08/2019,17:10:01,32.7,33.2
23/08/2019,18:10:01,30.8,36.5
23/08/2019,19:10:01,29.2,40
23/08/2019,20:10:01,27,46.8
23/08/2019,21:10:01,25.1,51.1
23/08/2019,22:10:01,24.2,52.4
23/08/2019,23:10:01,22.9,59.7
24/08/2019,00:10:01,22,64
24/08/2019,01:10:01,20.7,70.1
24/08/2019,02:10:01,19.9,72.3
24/08/2019,03:10:01,19.1,75
24/08/2019,04:10:01,18.4,77.2
24/08/2019,05:10:01,17.6,78.2
24/08/2019,06:10:01,16.9,79.5
24/08/2019,07:10:01,20.8,68.9
24/08/2019,08:10:01,25.9,54.9
24/08/2019,09:10:01,30.5,44
24/08/2019,10:10:01,31.1,44.8
24/08/2019,11:10:01,35.3,37.9
24/08/2019,12:10:01,34.5,35.8
24/08/2019,13:10:01,33.1,37
24/08/2019,14:10:01,36.4,32.4
24/08/2019,15:10:01,38.2,30.8
24/08/2019,16:10:01,38.5,29.1
24/08/2019,17:10:01,32.9,36.3
24/08/2019,18:10:01,31.2,39
24/08/2019,19:10:01,30.2,40.5
24/08/2019,20:10:01,28.1,46.8
24/08/2019,21:10:01,27,51.4
24/08/2019,22:10:01,25.2,60
24/08/2019,23:10:01,23.6,63.1
25/08/2019,00:10:01,22.9,64.3
25/08/2019,01:10:01,22,68.2
25/08/2019,02:10:01,20.9,72.3
25/08/2019,03:10:01,20.1,75.4
25/08/2019,04:10:01,19.4,77.5
25/08/2019,05:10:01,18.2,82.6
25/08/2019,06:10:01,17.7,84
25/08/2019,07:10:01,21.7,71.3
25/08/2019,08:10:01,25.6,62.8
25/08/2019,09:10:01,30,51.1
25/08/2019,10:10:01,36,38.7
25/08/2019,11:10:01,36.2,36.8
25/08/2019,12:10:01,36.5,34.4
25/08/2019,13:10:01,38.9,30.9
25/08/2019,14:10:01,37.7,29.4
25/08/2019,15:10:01,44.2,20.4
25/08/2019,16:10:01,41.9,22.1
25/08/2019,17:10:01,36.1,26.9
25/08/2019,18:10:01,35,28.3
25/08/2019,19:10:01,33.4,29.8
25/08/2019,20:10:01,29.9,42.4
25/08/2019,21:10:01,27.7,46.2
25/08/2019,22:10:01,26.9,51.7
25/08/2019,23:10:01,25.2,57.5
26/08/2019,00:10:01,24.3,60.8
26/08/2019,01:10:01,23.2,64.4
26/08/2019,02:10:01,21.5,69.8
26/08/2019,03:10:01,21.4,67.9
26/08/2019,04:10:01,20.8,71.6
26/08/2019,05:10:01,19.6,75.5
26/08/2019,06:10:01,19.6,75
26/08/2019,07:10:01,24.4,62.2
26/08/2019,08:10:01,31.2,47.3
26/08/2019,09:10:01,35.4,40
26/08/2019,10:10:01,39.6,33.9
26/08/2019,11:10:01,41.8,29.6
26/08/2019,12:10:01,42.5,25.6
26/08/2019,13:10:01,43.3,23.2
26/08/2019,14:10:01,39.3,23.1
26/08/2019,15:10:01,41.5,23.9
26/08/2019,16:10:01,43.1,21.2
26/08/2019,17:10:01,36.6,26.6
26/08/2019,18:10:01,34.4,29.8
26/08/2019,19:10:01,33.2,31.6
26/08/2019,20:10:01,31.3,38.2
26/08/2019,21:10:01,28.4,47.9
26/08/2019,22:10:01,27.7,51.6
26/08/2019,23:10:01,26.2,55.4
27/08/2019,00:10:01,25.2,57.5
27/08/2019,01:10:01,24.5,60.3
27/08/2019,02:10:01,22.8,65.6
27/08/2019,03:10:01,22.6,66.6
27/08/2019,04:10:01,21.3,73.2
27/08/2019,05:10:01,21.1,72.7
27/08/2019,06:10:01,20.9,73.9
27/08/2019,07:10:01,23.1,67.5
27/08/2019,08:10:01,26.9,57.3
27/08/2019,09:10:01,30.2,49.7
27/08/2019,10:10:01,35.2,41.4
27/08/2019,11:10:01,39.5,31.6
27/08/2019,12:10:01,37.5,30.6
27/08/2019,13:10:01,39.2,28.8
27/08/2019,14:10:01,39.2,29.8
27/08/2019,15:10:01,40.1,23.6
27/08/2019,16:10:01,38,24.9
27/08/2019,17:10:01,35.8,25.3
27/08/2019,18:10:01,34.1,28.1
27/08/2019,19:10:01,32.4,35.7
27/08/2019,20:10:01,30.5,41.1
27/08/2019,21:10:01,29.7,41.4
27/08/2019,22:10:01,27.7,47.6
27/08/2019,23:10:01,26.6,50.2
28/08/2019,00:10:01,25.7,52.7
28/08/2019,01:10:01,25.9,54.6
28/08/2019,02:10:01,24.9,57.9
28/08/2019,03:10:01,25.2,57.9
28/08/2019,04:10:01,24.7,58.4
28/08/2019,05:10:01,24.5,60.2
28/08/2019,06:10:01,24.3,61.8
28/08/2019,07:10:01,24,63.7
28/08/2019,08:10:01,28.9,56.9
28/08/2019,09:10:01,34.2,42.1
28/08/2019,10:10:01,36,37.1
28/08/2019,11:10:01,39.5,32.6
28/08/2019,12:10:01,39.4,32.6
28/08/2019,13:10:01,37.3,33.4
28/08/2019,14:10:01,37.1,33.9
28/08/2019,15:10:01,37.9,32.9
28/08/2019,16:10:01,34.7,37.8
28/08/2019,17:10:01,32.7,40.5
28/08/2019,18:10:01,31.8,42.6
28/08/2019,19:10:01,30.5,47
28/08/2019,20:10:01,29.2,51.7
28/08/2019,21:10:01,27.4,58.4
