Date,Heure,S2OTemp,S2OHR
29/08/2019,02:10:01,22.5,75.5
29/08/2019,03:10:01,22.3,76
29/08/2019,04:10:01,21.8,77.8
29/08/2019,05:10:01,21,80.5
29/08/2019,06:10:01,19.9,83.8
29/08/2019,07:10:01,20.1,82.2
29/08/2019,08:10:01,21,79.1
29/08/2019,09:10:01,22.1,76.1
29/08/2019,10:10:01,22.8,70.9
29/08/2019,11:10:01,23.8,64
29/08/2019,12:10:01,25.1,56.4
29/08/2019,13:10:01,26.3,52.4
29/08/2019,14:10:01,27.1,47.6
29/08/2019,15:10:01,29.2,41.1
29/08/2019,16:10:01,31.4,35.2
29/08/2019,17:10:01,34.6,31.8
29/08/2019,18:10:01,33.1,31.8
29/08/2019,19:10:01,30.2,35.6
29/08/2019,20:10:01,23.4,50.2
29/08/2019,21:10:01,22.3,54.4
29/08/2019,22:10:01,21.6,58.5
29/08/2019,23:10:01,20.2,62.2
30/08/2019,00:10:01,19.4,57.1
30/08/2019,01:10:01,18.2,60.1
30/08/2019,02:10:01,17.4,62.1
30/08/2019,03:10:01,17.1,65.4
30/08/2019,04:10:01,16.2,68.3
30/08/2019,05:10:01,15.1,73.9
30/08/2019,06:10:01,14.6,74.8
30/08/2019,07:10:01,15.6,70.8
30/08/2019,08:10:01,17.1,64.9
30/08/2019,09:10:01,18.6,61.2
30/08/2019,10:10:01,21.3,52.4
30/08/2019,11:10:01,23.1,45.4
30/08/2019,12:10:01,25.2,40
30/08/2019,13:10:01,31.5,26.2
30/08/2019,14:10:01,34.9,19.9
30/08/2019,15:10:01,36.9,16.9
30/08/2019,16:10:01,41.5,13.3
30/08/2019,17:10:01,36.9,16.8
30/08/2019,18:10:01,44.5,12.2
30/08/2019,19:10:01,32,19.2
30/08/2019,20:10:01,27.7,27.1
30/08/2019,21:10:01,25.3,32.8
30/08/2019,22:10:01,23.4,39.6
30/08/2019,23:10:01,21.9,46.3
31/08/2019,00:10:01,20.6,47
31/08/2019,01:10:01,20.1,55
31/08/2019,02:10:01,19.6,54.2
31/08/2019,03:10:01,19,54.9
31/08/2019,04:10:01,18.4,55.5
31/08/2019,05:10:01,17.4,59.7
31/08/2019,06:10:01,17.2,62.2
31/08/2019,07:10:01,17.1,63
31/08/2019,08:10:01,19.8,55.2
31/08/2019,09:10:01,22.3,47.4
31/08/2019,10:10:01,25.1,46.2
31/08/2019,11:10:01,27.7,45.7
31/08/2019,12:10:01,29.4,41.7
31/08/2019,13:10:01,33.4,36.5
31/08/2019,14:10:01,35,31.3
31/08/2019,15:10:01,35.5,30.4
31/08/2019,16:10:01,36.5,26.1
31/08/2019,17:10:01,36,24.5
31/08/2019,18:10:01,32.6,29.6
31/08/2019,19:10:01,31.3,33.4
31/08/2019,20:10:01,25.6,51.3
31/08/2019,21:10:01,22.8,53.2
31/08/2019,22:10:01,20.9,53.3
31/08/2019,23:10:01,19.4,61.8
01/09/2019,00:10:01,18.9,66.6
01/09/2019,01:10:01,18.4,70.1
01/09/2019,02:10:01,17.9,72.3
01/09/2019,03:10:01,17.3,75
01/09/2019,04:10:01,17.4,75.8
01/09/2019,05:10:01,16.2,87.4
01/09/2019,06:10:01,16.5,86.6
01/09/2019,07:10:01,16.8,82.9
01/09/2019,08:10:01,17.7,79.1
01/09/2019,09:10:01,17.7,77.1
01/09/2019,10:10:01,18.8,72.6
01/09/2019,11:10:01,20.3,65.4
01/09/2019,12:10:01,22,56.1
01/09/2019,13:10:01,27.2,39
01/09/2019,14:10:01,27.1,33.4
01/09/2019,15:10:01,32.4,24.9
01/09/2019,16:10:01,32.6,24.5
01/09/2019,17:10:01,36.3,19.7
01/09/2019,18:10:01,29.9,23.5
01/09/2019,19:10:01,27.8,25.2
01/09/2019,20:10:01,21,39
01/09/2019,21:10:01,19.7,44.4
01/09/2019,22:10:01,18.4,48.2
01/09/2019,23:10:01,17.6,52.1
02/09/2019,00:10:01,16.4,55.3
02/09/2019,01:10:01,15.8,58.9
02/09/2019,02:10:01,14.9,64.9
02/09/2019,03:10:01,14.2,69.9
02/09/2019,04:10:01,14.2,72.9
02/09/2019,05:10:01,13.3,75.8
02/09/2019,06:10:01,13,78
02/09/2019,07:10:01,12.6,79.3
02/09/2019,08:10:01,14.1,74.6
02/09/2019,09:10:01,16.4,68.5
02/09/2019,10:10:01,19.3,61.5
02/09/2019,11:10:01,19.5,52.4
02/09/2019,12:10:01,22.7,38.7
02/09/2019,13:10:01,29.2,25.9
02/09/2019,14:10:01,30.9,23.2
02/09/2019,15:10:01,31.2,21.8
02/09/2019,16:10:01,36.9,16.6
02/09/2019,17:10:01,35.2,18
02/09/2019,18:10:01,35.7,17.6
02/09/2019,19:10:01,27.5,25.9
02/09/2019,20:10:01,21.9,35.4
02/09/2019,21:10:01,21,40.4
02/09/2019,22:10:01,19,47.4
02/09/2019,23:10:01,17.6,51.3
03/09/2019,00:10:01,16.9,55.6
03/09/2019,01:10:01,16.4,55.2
03/09/2019,02:10:01,15.4,57.9
03/09/2019,03:10:01,14.6,61.3
03/09/2019,04:10:01,14.4,65
03/09/2019,05:10:01,14.1,67.5
03/09/2019,06:10:01,14,67.9
03/09/2019,07:10:01,14.6,68
03/09/2019,08:10:01,16.1,66
03/09/2019,09:10:01,17.2,68.3
03/09/2019,10:10:01,18.7,65.4
03/09/2019,11:10:01,21.3,57.3
03/09/2019,12:10:01,21.7,50.1
03/09/2019,13:10:01,24.9,42
03/09/2019,14:10:01,24.8,42.8
03/09/2019,15:10:01,28.3,38.8
03/09/2019,16:10:01,30.9,31.3
03/09/2019,17:10:01,30.4,31.1
03/09/2019,18:10:01,25.4,39.3
03/09/2019,19:10:01,27.7,36.9
03/09/2019,20:10:01,21.6,50.9
03/09/2019,21:10:01,20.6,58
03/09/2019,22:10:01,19.8,62.1
03/09/2019,23:10:01,17.9,68.3
04/09/2019,00:10:01,17.6,71.3
04/09/2019,01:10:01,16.7,73.3
04/09/2019,02:10:01,15.5,78.3
04/09/2019,03:10:01,15.9,77.5
04/09/2019,04:10:01,14.8,80.1
04/09/2019,05:10:01,13.2,86.4
04/09/2019,06:10:01,12.8,87.1
04/09/2019,07:10:01,13.6,83.6
04/09/2019,08:10:01,16.6,74.2
04/09/2019,09:10:01,18.6,68
04/09/2019,10:10:01,20.6,59.8
04/09/2019,11:10:01,21.8,54.2
04/09/2019,12:10:01,22.8,48.7
04/09/2019,13:10:01,26.1,40
04/09/2019,14:10:01,29.4,34.7
04/09/2019,15:10:01,27.3,35.7
04/09/2019,16:10:01,26.6,35.6
04/09/2019,17:10:01,21.6,58.6
04/09/2019,18:10:01,19.4,74.6
04/09/2019,19:10:01,17.6,85
04/09/2019,20:10:01,17.8,80.8
04/09/2019,21:10:01,17.1,83.8
04/09/2019,22:10:01,16,79.8
04/09/2019,23:10:01,14.9,75.5
05/09/2019,00:10:01,14.1,76.4
05/09/2019,01:10:01,13.6,77.1
05/09/2019,02:10:01,13.1,78.9
05/09/2019,03:10:01,12.9,81.8
05/09/2019,04:10:01,13.2,80.9
05/09/2019,05:10:01,12.9,82.8
05/09/2019,06:10:01,12.9,83.8
05/09/2019,07:10:01,13.1,83.8
05/09/2019,08:10:01,13.4,83.2
05/09/2019,09:10:01,14.8,78.4
05/09/2019,10:10:01,17.9,66.6
05/09/2019,11:10:01,18.1,62.2
05/09/2019,12:10:01,18.7,56.2
05/09/2019,13:10:01,22.2,44.4
05/09/2019,14:10:01,21.5,45.5
05/09/2019,15:10:01,24.1,37.7
05/09/2019,16:10:01,21.1,43.8
05/09/2019,17:10:01,21.9,41.4
05/09/2019,18:10:01,20,44.1
05/09/2019,19:10:01,17.6,48.2
05/09/2019,20:10:01,16.3,53.3
05/09/2019,21:10:01,15.2,57.1
05/09/2019,22:10:01,14.4,60.4
05/09/2019,23:10:01,13.4,64
06/09/2019,00:10:01,13.1,66.9
06/09/2019,01:10:01,12.8,68.2
06/09/2019,02:10:01,12.1,71.8
06/09/2019,03:10:01,11,75
06/09/2019,04:10:01,10.5,77.2
06/09/2019,05:10:01,9.8,80.1
06/09/2019,06:10:01,9.4,82
06/09/2019,07:10:01,9.9,81
06/09/2019,08:10:01,11.4,74.6
06/09/2019,09:10:01,13,70.1
06/09/2019,10:10:01,15.9,61.6
06/09/2019,11:10:01,16.4,55.9
06/09/2019,12:10:01,18.4,48.1
06/09/2019,13:10:01,22.7,36.4
06/09/2019,14:10:01,26.1,25.9
06/09/2019,15:10:01,29.4,21.4
06/09/2019,16:10:01,33,16.6
06/09/2019,17:10:01,28.6,19.5
06/09/2019,18:10:01,22.6,32.9
06/09/2019,19:10:01,20.3,39.8
06/09/2019,20:10:01,19.2,44.4
06/09/2019,21:10:01,18.7,50.2
06/09/2019,22:10:01,17.2,61.6
06/09/2019,23:10:01,17,60.9
07/09/2019,00:10:01,16.5,64.3
07/09/2019,01:10:01,15.5,73.5
07/09/2019,02:10:01,15.8,71.9
07/09/2019,03:10:01,15,76.7
07/09/2019,04:10:01,14.6,78.9
07/09/2019,05:10:01,14.3,81.3
07/09/2019,06:10:01,13.9,84.8
07/09/2019,07:10:01,14.4,84.5
07/09/2019,08:10:01,15.2,82.6
07/09/2019,09:10:01,15.1,84.9
07/09/2019,10:10:01,16.1,80.2
07/09/2019,11:10:01,18.9,64.9
07/09/2019,12:10:01,19.6,54.6
07/09/2019,13:10:01,27.3,35.6
07/09/2019,14:10:01,21.4,37.5
07/09/2019,15:10:01,27.7,30.1
07/09/2019,16:10:01,26,35.4
07/09/2019,17:10:01,22.4,41.6
07/09/2019,18:10:01,17.7,58.2
07/09/2019,19:10:01,17.5,62.5
07/09/2019,20:10:01,15.2,71.6
07/09/2019,21:10:01,15.2,73.6
07/09/2019,22:10:01,14.6,78
07/09/2019,23:10:01,13.6,83.8
08/09/2019,00:10:01,13.6,85.6
08/09/2019,01:10:01,13.1,88.3
08/09/2019,02:10:01,12.6,88.3
08/09/2019,03:10:01,12.4,92
08/09/2019,04:10:01,12.5,91.5
08/09/2019,05:10:01,12.5,91.5
08/09/2019,06:10:01,12.5,90.4
08/09/2019,07:10:01,12.5,90.6
08/09/2019,08:10:01,13.4,85.3
08/09/2019,09:10:01,14.4,79.1
08/09/2019,10:10:01,15.8,71.2
08/09/2019,11:10:01,16.3,69.8
08/09/2019,12:10:01,20.4,46.2
08/09/2019,13:10:01,17,65.6
08/09/2019,14:10:01,19.6,48.8
08/09/2019,15:10:01,27.3,29.4
08/09/2019,16:10:01,31.8,22.8
08/09/2019,17:10:01,31.3,24.4
08/09/2019,18:10:01,26.6,26.6
08/09/2019,19:10:01,21.1,40.1
08/09/2019,20:10:01,16.3,56.4
08/09/2019,21:10:01,15.2,59.5
08/09/2019,22:10:01,13.8,68.6
08/09/2019,23:10:01,13.5,70.8
09/09/2019,00:10:01,12.4,74.7
09/09/2019,01:10:01,11.7,77.5
09/09/2019,02:10:01,11.2,79.9
09/09/2019,03:10:01,10.7,83.2
09/09/2019,04:10:01,10.7,83.3
09/09/2019,05:10:01,9.4,87.8
09/09/2019,06:10:01,9.7,86.4
09/09/2019,07:10:01,9.2,87.5
09/09/2019,08:10:01,11.7,78.6
09/09/2019,09:10:01,14.4,69.9
09/09/2019,10:10:01,16.2,64.9
09/09/2019,11:10:01,17.9,59.4
09/09/2019,12:10:01,18.7,48.7
09/09/2019,13:10:01,19.3,48.7
09/09/2019,14:10:01,21.5,41.4
09/09/2019,15:10:01,21.2,40.9
09/09/2019,16:10:01,22.1,38.2
09/09/2019,17:10:01,20.4,40.1
09/09/2019,18:10:01,26.4,29.9
09/09/2019,19:10:01,18.6,47.1
09/09/2019,20:10:01,16.8,53.8
09/09/2019,21:10:01,15.7,58.8
09/09/2019,22:10:01,14.7,61.8
09/09/2019,23:10:01,14.1,63
10/09/2019,00:10:01,13.9,62.5
10/09/2019,01:10:01,13.7,62.1
10/09/2019,02:10:01,13.4,64.6
10/09/2019,03:10:01,12.7,68.5
10/09/2019,04:10:01,13.1,70.3
10/09/2019,05:10:01,11.9,73.7
10/09/2019,06:10:01,12,73.5
10/09/2019,07:10:01,11.5,76.1
10/09/2019,08:10:01,12.7,72.9
10/09/2019,09:10:01,15,64
10/09/2019,10:10:01,17.2,56.5
10/09/2019,11:10:01,19.9,48.8
10/09/2019,12:10:01,22.9,37.5
10/09/2019,13:10:01,26.9,28.1
10/09/2019,14:10:01,31.8,20.9
10/09/2019,15:10:01,30.5,22.3
10/09/2019,16:10:01,26.7,24.9
10/09/2019,17:10:01,37.9,15.5
10/09/2019,18:10:01,37.3,14.8
10/09/2019,19:10:01,28,25.4
10/09/2019,20:10:01,21.6,39.3
10/09/2019,21:10:01,20,45.4
10/09/2019,22:10:01,18.6,51.9
10/09/2019,23:10:01,17.4,53.6
11/09/2019,00:10:01,16.5,56.2
11/09/2019,01:10:01,16,58.6
11/09/2019,02:10:01,14.8,62.7
11/09/2019,03:10:01,13.9,66
11/09/2019,04:10:01,14.2,67.8
11/09/2019,05:10:01,13.5,69.1
11/09/2019,06:10:01,13.4,71.6
11/09/2019,07:10:01,13.5,74.8
11/09/2019,08:10:01,14.4,75.3
11/09/2019,09:10:01,16.1,71.3
11/09/2019,10:10:01,17.3,72
11/09/2019,11:10:01,19.2,62.7
11/09/2019,12:10:01,21.4,53
11/09/2019,13:10:01,21.9,49.9
11/09/2019,14:10:01,22.6,47.7
11/09/2019,15:10:01,28,34.1
11/09/2019,16:10:01,30.6,27.4
11/09/2019,17:10:01,28.4,27.9
11/09/2019,18:10:01,24.5,35.2
11/09/2019,19:10:01,23.6,38.3
11/09/2019,20:10:01,21.4,44.6
11/09/2019,21:10:01,19.8,49.9
11/09/2019,22:10:01,19.8,49.2
11/09/2019,23:10:01,19.8,54.7
12/09/2019,00:10:01,19.6,64.1
12/09/2019,01:10:01,19.5,73.6
12/09/2019,02:10:01,19.1,76.4
12/09/2019,03:10:01,18,86.4
12/09/2019,04:10:01,18.8,81
12/09/2019,05:10:01,18.6,80.6
12/09/2019,06:10:01,18.6,81
12/09/2019,07:10:01,18.4,82.2
12/09/2019,08:10:01,19.1,80.5
12/09/2019,09:10:01,19.9,77.9
12/09/2019,10:10:01,21.8,71.8
12/09/2019,11:10:01,22.3,68.9
12/09/2019,12:10:01,23.8,62.5
12/09/2019,13:10:01,26.3,56.1
12/09/2019,14:10:01,27.3,47.7
12/09/2019,15:10:01,25.6,55.2
12/09/2019,16:10:01,24.6,58.8
12/09/2019,17:10:01,23.4,64
12/09/2019,18:10:01,22.5,67.8
12/09/2019,19:10:01,22,70.3
12/09/2019,20:10:01,21.8,69.8
12/09/2019,21:10:01,21.4,72.2
12/09/2019,22:10:01,20.7,74.8
12/09/2019,23:10:01,19.9,78.6
13/09/2019,00:10:01,18.8,83.3
13/09/2019,01:10:01,18.4,86.2
13/09/2019,02:10:01,18.3,87.5
13/09/2019,03:10:01,17.9,88.1
13/09/2019,04:10:01,17.3,91.5
13/09/2019,05:10:01,16.7,93.9
13/09/2019,06:10:01,17.2,91.3
13/09/2019,07:10:01,17.2,91
13/09/2019,08:10:01,17.5,87.5
13/09/2019,09:10:01,17.6,89.7
13/09/2019,10:10:01,18.1,88.7
13/09/2019,11:10:01,18.6,84.4
13/09/2019,12:10:01,21.8,66.2
13/09/2019,13:10:01,22.1,66.2
13/09/2019,14:10:01,23.8,58.9
13/09/2019,15:10:01,27.8,45.9
13/09/2019,16:10:01,26.8,50.1
13/09/2019,17:10:01,23.5,61.5
13/09/2019,18:10:01,29.8,48.8
13/09/2019,19:10:01,27.1,51
13/09/2019,20:10:01,20.8,71.9
13/09/2019,21:10:01,19.7,76.8
13/09/2019,22:10:01,18.9,80.6
13/09/2019,23:10:01,18.1,83.4
14/09/2019,00:10:01,17.2,86.4
14/09/2019,01:10:01,16.6,87.7
14/09/2019,02:10:01,16.1,89.2
14/09/2019,03:10:01,15.7,90
14/09/2019,04:10:01,15.1,91.5
14/09/2019,05:10:01,15,91.8
14/09/2019,06:10:01,14.9,91.4
14/09/2019,07:10:01,14.6,90.5
14/09/2019,08:10:01,16.4,83.4
14/09/2019,09:10:01,17.9,77.5
14/09/2019,10:10:01,20.1,69.8
14/09/2019,11:10:01,22.3,63.8
14/09/2019,12:10:01,26.1,50.7
14/09/2019,13:10:01,31.8,32.9
14/09/2019,14:10:01,33.2,29.9
14/09/2019,15:10:01,37.9,23
14/09/2019,16:10:01,40.3,18.7
14/09/2019,17:10:01,41,17.3
14/09/2019,18:10:01,39.5,19.4
14/09/2019,19:10:01,31.7,28.4
14/09/2019,20:10:01,25.7,40.3
14/09/2019,21:10:01,23.7,45.7
14/09/2019,22:10:01,21.9,54.6
14/09/2019,23:10:01,20.4,61
15/09/2019,00:10:01,19.5,62.5
15/09/2019,01:10:01,18.5,66.2
15/09/2019,02:10:01,17.5,68.2
15/09/2019,03:10:01,17.1,70.3
15/09/2019,04:10:01,16.3,72.6
15/09/2019,05:10:01,15.7,75.8
15/09/2019,06:10:01,15.1,77.1
15/09/2019,07:10:01,14.6,77.9
15/09/2019,08:10:01,15.9,74.3
15/09/2019,09:10:01,17.2,69.5
15/09/2019,10:10:01,19.1,64.4
15/09/2019,11:10:01,21.4,57.3
15/09/2019,12:10:01,26.2,44.9
15/09/2019,13:10:01,29.9,34.2
15/09/2019,14:10:01,36,26.2
15/09/2019,15:10:01,36.7,24
15/09/2019,16:10:01,39.7,19.7
15/09/2019,17:10:01,42.6,16.9
15/09/2019,18:10:01,38.9,16.9
15/09/2019,19:10:01,31.2,21.6
15/09/2019,20:10:01,25.1,35.1
15/09/2019,21:10:01,23.6,39.8
15/09/2019,22:10:01,21.8,46.5
15/09/2019,23:10:01,20,50.4
16/09/2019,00:10:01,19.4,54.9
16/09/2019,01:10:01,18.2,60
16/09/2019,02:10:01,17.5,62.1
16/09/2019,03:10:01,16.6,66.2
16/09/2019,04:10:01,15.7,70.2
16/09/2019,05:10:01,15.7,70.5
16/09/2019,06:10:01,15,72.5
16/09/2019,07:10:01,14.9,75
16/09/2019,08:10:01,16.6,68.6
16/09/2019,09:10:01,16.8,66.9
16/09/2019,10:10:01,19.4,58.3
16/09/2019,11:10:01,21.6,51
16/09/2019,12:10:01,25.2,37
16/09/2019,13:10:01,27.6,25.5
16/09/2019,14:10:01,34.3,15.9
16/09/2019,15:10:01,35.3,19.7
16/09/2019,16:10:01,38.2,21.8
16/09/2019,17:10:01,29.9,34.4
16/09/2019,18:10:01,27.9,42.4
16/09/2019,19:10:01,24.5,56.1
16/09/2019,20:10:01,23.2,61
16/09/2019,21:10:01,22.6,64.4
16/09/2019,22:10:01,22,67.6
16/09/2019,23:10:01,20.1,74.3
17/09/2019,00:10:01,20.1,77.1
17/09/2019,01:10:01,19.9,77.8
17/09/2019,02:10:01,18.9,82.2
17/09/2019,03:10:01,18.7,84.4
17/09/2019,04:10:01,18.7,83.2
17/09/2019,05:10:01,18.7,82.1
17/09/2019,06:10:01,18.5,79.3
17/09/2019,07:10:01,18.4,76.8
17/09/2019,08:10:01,18.5,76.8
17/09/2019,09:10:01,19.4,70.8
17/09/2019,10:10:01,19.8,64.3
17/09/2019,11:10:01,21.6,57
17/09/2019,12:10:01,24.2,50.1
17/09/2019,13:10:01,24.3,47.9
17/09/2019,14:10:01,24.3,43
17/09/2019,15:10:01,29.1,30.8
17/09/2019,16:10:01,33.2,25.4
17/09/2019,17:10:01,35.4,20.9
17/09/2019,18:10:01,31.9,24
17/09/2019,19:10:01,24.3,37.2
17/09/2019,20:10:01,20.8,46
17/09/2019,21:10:01,19.1,51
17/09/2019,22:10:01,17.2,58.8
17/09/2019,23:10:01,16.1,63.1
18/09/2019,00:10:01,15.1,65
18/09/2019,01:10:01,14.2,66.7
18/09/2019,02:10:01,13.4,68
18/09/2019,03:10:01,12.7,68.6
18/09/2019,04:10:01,11.6,70.6
18/09/2019,05:10:01,11.2,72.2
18/09/2019,06:10:01,11.1,73
18/09/2019,07:10:01,10.6,72.6
18/09/2019,08:10:01,11.9,70.3
18/09/2019,09:10:01,13.4,67
18/09/2019,10:10:01,15.5,57.7
18/09/2019,11:10:01,17.6,47.1
18/09/2019,12:10:01,22.2,35.7
18/09/2019,13:10:01,25.4,28.6
18/09/2019,14:10:01,28.4,24.7
18/09/2019,15:10:01,30.9,20.2
18/09/2019,16:10:01,35.8,15.5
18/09/2019,17:10:01,34.2,15.9
18/09/2019,18:10:01,32.3,18.5
18/09/2019,19:10:01,22.4,31.6
18/09/2019,20:10:01,18.9,39.8
18/09/2019,21:10:01,17.2,45.9
18/09/2019,22:10:01,15.9,50.1
18/09/2019,23:10:01,14.7,54.7
19/09/2019,00:10:01,14,58
19/09/2019,01:10:01,13.5,63
19/09/2019,02:10:01,12.7,66.6
19/09/2019,03:10:01,12.2,69.8
19/09/2019,04:10:01,12.1,71.5
19/09/2019,05:10:01,11.4,73.3
19/09/2019,06:10:01,11.3,74.7
19/09/2019,07:10:01,10.2,78.3
19/09/2019,08:10:01,12.2,71.3
19/09/2019,09:10:01,14,66.3
19/09/2019,10:10:01,15.2,61.3
19/09/2019,11:10:01,17,52.1
19/09/2019,12:10:01,21.9,39.8
19/09/2019,13:10:01,24.6,30.6
19/09/2019,14:10:01,27.3,23
19/09/2019,15:10:01,31.2,18.9
19/09/2019,16:10:01,33.6,15.4
19/09/2019,17:10:01,34.8,14.7
19/09/2019,18:10:01,31.3,17.6
19/09/2019,19:10:01,23.4,28.2
19/09/2019,20:10:01,18.6,38.8
19/09/2019,21:10:01,16.9,43.5
19/09/2019,22:10:01,15.7,49.5
19/09/2019,23:10:01,14.5,53
20/09/2019,00:10:01,13.9,54.7
20/09/2019,01:10:01,13.8,52.6
20/09/2019,02:10:01,12.8,56.4
20/09/2019,03:10:01,12.3,58.9
20/09/2019,04:10:01,11.1,61.5
20/09/2019,05:10:01,10.7,64.3
20/09/2019,06:10:01,10.7,65.9
20/09/2019,07:10:01,9.9,69.1
20/09/2019,08:10:01,10.9,64.7
20/09/2019,09:10:01,14.6,50.2
20/09/2019,10:10:01,16.4,44.6
20/09/2019,11:10:01,17.9,39.6
20/09/2019,12:10:01,22.6,28.4
20/09/2019,13:10:01,25.8,22
20/09/2019,14:10:01,31.4,15
20/09/2019,15:10:01,34.7,11.8
20/09/2019,16:10:01,35.1,11.5
20/09/2019,17:10:01,34.3,12.2
20/09/2019,18:10:01,33.9,12.9
20/09/2019,19:10:01,24.3,23.3
20/09/2019,20:10:01,20.5,31.8
20/09/2019,21:10:01,18.5,35.2
20/09/2019,22:10:01,16.8,40.9
20/09/2019,23:10:01,15.6,45.1
21/09/2019,00:10:01,14.6,46.6
21/09/2019,01:10:01,13.8,49
21/09/2019,02:10:01,13.2,51.3
21/09/2019,03:10:01,12.7,53.8
21/09/2019,04:10:01,12.3,55.6
21/09/2019,05:10:01,11.7,57.7
21/09/2019,06:10:01,11.4,59.7
21/09/2019,07:10:01,11.4,59.2
21/09/2019,08:10:01,12.4,57.6
21/09/2019,09:10:01,14.7,53.5
21/09/2019,10:10:01,17.7,49.5
21/09/2019,11:10:01,20,47.3
21/09/2019,12:10:01,26.3,39.3
21/09/2019,13:10:01,28,35.2
21/09/2019,14:10:01,31.3,31.4
21/09/2019,15:10:01,33.9,26.2
21/09/2019,16:10:01,35.6,23.2
21/09/2019,17:10:01,36.2,22.3
21/09/2019,18:10:01,34.3,25.4
21/09/2019,19:10:01,27.3,37
21/09/2019,20:10:01,24.7,45.1
21/09/2019,21:10:01,22.6,51.8
21/09/2019,22:10:01,20.9,56.1
21/09/2019,23:10:01,20.1,59.7
22/09/2019,00:10:01,19.6,58.8
22/09/2019,01:10:01,19.4,58.2
22/09/2019,02:10:01,18.4,61.8
22/09/2019,03:10:01,17.9,66.3
22/09/2019,04:10:01,18.2,68.5
22/09/2019,05:10:01,18.2,70.8
22/09/2019,06:10:01,18.5,70.5
22/09/2019,07:10:01,18.1,73.2
22/09/2019,08:10:01,18.9,71.5
22/09/2019,09:10:01,20.3,68.2
22/09/2019,10:10:01,23.1,59.5
22/09/2019,11:10:01,24.2,56.4
22/09/2019,12:10:01,25.9,50.6
22/09/2019,13:10:01,24.2,56.5
22/09/2019,14:10:01,23.8,63.1
22/09/2019,15:10:01,21.1,91.4
22/09/2019,16:10:01,18.1,102.6
22/09/2019,17:10:01,16.7,103.8
22/09/2019,18:10:01,16.2,102.7
22/09/2019,19:10:01,15.9,96.2
22/09/2019,20:10:01,15.9,97.1
22/09/2019,21:10:01,15.6,99.7
22/09/2019,22:10:01,15.4,100.5
22/09/2019,23:10:01,15.6,96.6
23/09/2019,00:10:01,15.8,95.7
23/09/2019,01:10:01,15.7,95.4
23/09/2019,02:10:01,15.4,96.3
23/09/2019,03:10:01,14.7,96.6
23/09/2019,04:10:01,14.3,96.4
23/09/2019,05:10:01,14.1,95.3
23/09/2019,06:10:01,14.1,95.2
23/09/2019,07:10:01,14.4,95.3
23/09/2019,08:10:01,14.9,92.9
23/09/2019,09:10:01,15.8,89.5
23/09/2019,10:10:01,16.8,84.5
23/09/2019,11:10:01,17.9,72.7
23/09/2019,12:10:01,22.5,56.4
23/09/2019,13:10:01,24.2,47
23/09/2019,14:10:01,21.8,53.3
23/09/2019,15:10:01,25.3,41.9
23/09/2019,16:42:01,22.3,48.1
23/09/2019,17:42:01,23.9,45.1
23/09/2019,18:42:01,24.6,41.9
23/09/2019,19:42:01,19.1,61.5
23/09/2019,20:42:01,17.5,69.9
23/09/2019,21:42:01,17.2,69.2
23/09/2019,22:42:01,17.2,68.9
23/09/2019,23:42:01,16.9,69.9
24/09/2019,00:42:01,16.7,69.9
24/09/2019,01:42:01,16.2,73.6
24/09/2019,02:42:01,15.5,77.3
24/09/2019,03:42:01,15.6,79.5
24/09/2019,04:42:01,15.6,80.3
24/09/2019,05:42:01,15.5,82.2
24/09/2019,06:42:01,14.9,86
24/09/2019,07:42:01,14.6,87.4
24/09/2019,08:42:01,15,84.5
24/09/2019,09:42:01,15.5,82.9
24/09/2019,10:42:01,16.4,73.6
24/09/2019,11:42:01,16.7,73.2
24/09/2019,12:42:01,15.2,100.3
24/09/2019,13:42:01,14.4,103.7
24/09/2019,14:42:01,14.9,104
24/09/2019,15:42:01,15.2,104
24/09/2019,16:42:01,15.2,103.9
24/09/2019,17:42:01,15.6,101
24/09/2019,18:42:01,16.5,97.9
24/09/2019,19:42:01,17.1,95.6
24/09/2019,20:42:01,15.4,103.1
24/09/2019,21:42:01,15.3,104.2
24/09/2019,22:42:01,14.8,104.4
24/09/2019,23:42:01,15.1,104.4
25/09/2019,00:42:01,14.4,104.2
25/09/2019,01:42:01,14.1,96.4
25/09/2019,02:42:01,14.7,94.7
25/09/2019,03:42:01,14.1,92.7
25/09/2019,04:42:01,13.7,94.4
25/09/2019,05:42:01,13.6,94.9
25/09/2019,06:42:01,13.6,94.2
25/09/2019,07:42:01,13.7,93.7
25/09/2019,08:42:01,13.9,93.7
25/09/2019,09:42:01,14.4,91.5
25/09/2019,10:42:01,14.2,102.6
25/09/2019,11:42:01,14.3,103.1
25/09/2019,12:42:01,14.7,105
25/09/2019,13:42:01,14.8,103.1
25/09/2019,14:42:01,17,87.9
25/09/2019,15:42:01,17.2,87.4
25/09/2019,16:42:01,17.6,84.5
25/09/2019,17:42:01,17.8,81.3
25/09/2019,18:42:01,17.9,79.3
25/09/2019,19:42:01,16.9,84.9
25/09/2019,20:42:01,16.4,88.2
25/09/2019,21:42:01,16.1,86.9
25/09/2019,22:42:01,16.5,83.2
25/09/2019,23:42:01,15.6,92.4
26/09/2019,00:42:01,15.6,93.8
26/09/2019,01:42:01,15.7,95.1
26/09/2019,02:42:01,15.9,94.7
26/09/2019,03:42:01,16.2,93.7
26/09/2019,04:42:01,15.9,97.2
26/09/2019,05:42:01,15.4,103.1
